,sentence
2,this body of  multidisciplinary research brings together imperial s contributions in  simulation science skills assessment performance shaping factors  educational theory and surgical practice to contribute to national and  international healthcare education and policy
2,the work impacts upon  clinical practice at regional national and international levels with  far reaching implications for the quality and safety of patient care
0,in response to the gap between standards and the reality of preventive  cardiovascular disease cvd health care delivered across europe imperial  college researchers developed an innovative nurse led multidisciplinary  family centred cvd prevention programme euroaction and led its  evaluation in hospital and general practice across 8 european countries
0,we showed that patients and their families in our programme can achieve  healthier lifestyles and better risk factor management compared to usual  care and these differences were sustained out to one year
0,we then adapted  our learning from euroaction for the nhs by integrating secondary and  primary prevention into one community service myaction  and managing  cardiovascular disease as a family of diseases with common antecedents
0,to  train doctors nurses and allied professionals to deliver myaction we  created an msc in preventive cardiology which is now in its 6th  year
1,euroaction is now recommended as an evidence based model of care in  current european cvd prevention guidelines and myaction is being  commissioned by the nhs in london and galway republic of ireland and by  the western isles health board
1,our research has impacted directly on the  development and delivery of high quality preventive care in both europe  and the nhs and on the training of doctors nurses and allied health  professionals in preventive cardiology
1,although essential for coping with escalating health and social care  demands adoption of remote care  8212 telecare and telehealth  8212 has been  slow
0,professor barlow s research group provided evidence to establish how  remote care can be sustainably and efficiently embedded into healthcare
1,they then helped design and evaluate the department of health s whole  system demonstrators the world s largest trial of remote care
0,as a  consequence the government launched the 3 million lives programme in  january 2012 with an estimated potential net benefit to the nhs of  163 450m  over the next 5 years
2,research taken up by the audit commission and  tsb dti has further influenced uk remote care policy by developing the  evidence base and evaluating gaps in basic research
1,this case study focuses upon discourse analytical research showing the  importance of understanding communication activities in clinical settings  most particularly in mental health care and in transplantation medicine
0,the research described below has had an immediate impact upon educational  and professional practice in medical settings in two european countries
2,the change that was engendered by the research can be seen both in  educating clinicians in poland as well as in changing communication  practices of the british nhsbt
0,the research has led to the design of a new clinical pharmacy service  model centred on community pharmacies to improve the care of patients  with palliative care needs living in the community
0,this resulted in  better provision of information for patients and their carers and new  training resources and staff development opportunities for the  multi disciplinary palliative care team
1,funding has been secured to  rollout the new service across nhs greater glasgow and clyde health board  nhs ggc  1 2m population in 2013
1,the research has also supported a  successful bid to explore the service model in a remote and rural health  board nhs highland and has informed specific programmes of macmillan  cancer support uk pharmacy workforce planning and the boots macmillan  information pharmacists initiative
0,the confidential incident reporting and analysis system ciras  was  developed in response to concerns about the role of human error in uk  railway accidents
1,in 2008 ciras became an independently operated unit  within the rail safety and standards board and is now available to  everyone working in the uk rail industry it codes reports about health  and safety concerns and then facilitates a resolution between the  individual and the relevant company or companies
0,2 75 million passengers  and 400 000 tonnes of freight use the railways in great britain every day  and ciras impacts on the safety of all railway staff and passengers by  ensuring that there are no barriers to reporting and resolving potential  problems and hazards
0,it has also led to the construction of a database  allowing safety issues to be classified and resolved before they can  occur
0,between 2008 and 2012 ciras received 2228 reports 45% of these  resulted in tangible safety improvements and approximately 33% contained  important information about safety that was new to the company concerned
0,ciras has directly influenced the development of a confidential reporting  system used in the usa
0,in a series of training studies on children between the ages of 5 and 12  years a research team at the department of psychology successfully  demonstrated that substantial improvements in roadside decision making and  behaviour can be achieved in children as young as 5 years
0,based on their  findings the team developed and evaluated a training intervention  kerbcraft aimed at improving children s pedestrian skills through  practical roadside activities which was formally adopted by the uk  government
0,since 2008 the majority of 5 7 year old children in the uk  have received formal pedestrian skills training using kerbcraft either in  its full or adapted form
1,kerbcraft now plays a key role in the uk  government s road safety strategy and has been cited as an example of best  practice by the world health organisation and safety agencies across  europe the us australia and in developing countries such as ethiopia and  bangladesh
0,because corruption involves illegal activities of public officials data  about the scale and objects of  bribery is not readily available
0,without such evidence policymakers are  handicapped in identifying  points for effective intervention
0,rose s survey research on  post communist countries developed  innovative measures to monitor the payment of bribes by citizens for  public services
0,transparency  international ti is the world s leading non governmental organisation  campaigning against  corruption and it has incorporated the survey methodology in its key  research tool the global  corruption barometer gcb
0,from 2008 to 2013 transparency international  has conducted three  major rounds of global corruption barometer surveys that interviewed  upwards of 450 000 people  in more than 110 countries on every continent
2,results have been  disseminated worldwide through  the 90 national chapters of transparency international
0,rose s expertise  in sampling has also  been used to improve value for money expenditure on gcb surveys in the  many developing  countries it covers
2,research at strathclyde has focused on the abuse of children in  residential care both historical  and contemporary abuse and drawn out the implications for improving  current policy and practice
2,these research conclusions have been central in informing local national  and international policy  and practice developments impacting on interventions for adults who have  experienced abuse in  care training and education of residential child care professionals and  current residential child  care services
0,this impact has been delivered through the research  directly informing the  evidence base for the shaw review 2007 in scotland into lessons to be  learnt from historical  abuse
2,this review drew upon the published research alongside commissioned  accounts by the  strathclyde researchers to identify actions by the scottish government in  this area which have  been implemented by government since 2008
1,research conducted at strathclyde has shown that current pathways which  focus on education  and public information are failing to transform attitudes to mental health  amongst low income  communities and black amp ethnic minorities
1,drawing on this research  an annual mental health arts  festival has been created
0,since 2008 the event has engaged over 40 000  people and is now one  of the largest arts and social justice festivals in europe
1,the festival  has affected the ways in  which these hard to reach groups are involved in addressing stigma and  mental health has  changed approaches to the delivery of mental health awareness lessons in  schools and  communities has led to nhs boards building the festival into their health  improvement policies and  strategies and has been a central part of the scottish government s  national anti stigma see me  campaign
1,the idea of a dedicated arts festival has been replicated  elsewhere in the uk and  internationally and is transforming the attitudes and behaviour within  black and minority ethnic and  low income communities to mental health
0,research at strathclyde has led to a significant increase in the delivery  of school based counselling in the uk with services established in all  secondary schools in northern ireland and wales since 2007 and 2008  respectively
0,it is estimated that there are approximately 70 90 000  service users per year across uk secondary schools
0,school based  counselling significantly reduces young people s psychological distress  and helps them gain self confidence achieve their goals and concentrate  more in class
0,strathclyde s research has led the way in demonstrating the  effectiveness of this type of intervention and has played a pivotal role  in supporting its roll out and development thereby improving the  well being of large numbers of young people across the uk
1,a significant contribution has been made to a occupational health  policy debates and widening  public awareness about the connections between employment environments and  disease and b  compensation struggles and campaigns to improve health and safety in the  contemporary  workplace as a result of oral history research on targeting the  experience of asbestos and coal  mining related diseases
2,this has benefitted agencies organisations and  policy makers involved in  campaigning for disease victims and those individuals families and  communities who suffer from  occupational diseases  8212 including asbestos related ones  8212 within scotland  the uk and globally
0,there has also been a wider public impact in terms of contributing to  sustainable public and  community heritage
0,professor nick mai researched the mobilities and vulnerabilities of young  men women and transgender people including minors working in the sex  industry in the uk eu and internationally
0,his findings show that most  young migrants decide to work in the sex industry which they consider  less exploitative than other sectors
2,they also show that anti trafficking  initiatives exacerbate the vulnerability of migrant sex workers by  enforcing restrictive migration policies and the criminalisation of sex  work
0,mai s research impacted on public debates policymaking and  services which as a result now recognize trafficking as distinct from sex  work and specifically target the needs of migrant sex workers
1,professor sonia mckay researched the relationship between precarious work  and migration for the european directorate general for employment  social affairs and equality acas the health and safety executive and the  european union s framework 6 programme
0,she found new forms of employment  relationships are emerging from the convergence of precarious work  migration and the current economic crisis with increases in informal  working and concentration of precarity among certain groups such as roma
2,while migration policies based on closing borders in eu countries  increases the numbers of undocumented migrants and intensifies  exploitation mckay s work has led to some changes in policies and  practices
0,this research has already saved the nhs in excess of  163 2 5 million over 3  years through bulk purchasing
2,it was used by the national ambulance fleet  strategy group to develop a national specification of emergency ambulances  to reduce costs and improve patient care with 6 of 11 ambulance trusts in  england purchasing from the national contract
0,the design and testing of a  second tier of vehicles and equipment has supported new systems of work  through a community urgent response environment for on the spot  treatment and has been used in a tender specification by nhs supply chain  to purchase replacement portable equipment
0,research at the transport safety research centre tsrc at loughborough  university has led to  the development of a new road safety data and knowledge base called the  european road safety  observatory erso
2,the european commission has confirmed in a reference  that it has become  a standard tool for eu and national level safety policy development and  has been praised by the  european parliament
2,since being established in 2006 it has been emulated  at national level by  many eu member states including the uk spain czech republic netherlands  and france
2,the  erso website now receives over 5000 hits each month from road safety  policy makers across the  eu
2,the research which was led by tsrc researchers was conducted between  2004 and 2012  and in 2013 was awarded the hrh prince michael international road safety  award for its impact on  road safety
0,this well established research conducted by members of peter harrison  centre for disability sport loughborough university is seen as an  integral part of the support provided for paralympic wheelchair athletes  and has impact in 3 key areas   to help identify the fundamental characteristics of elite wheelchair   athletes and assist with athlete profiling by supporting the paralympic   performance pathways to refine their talent identification and   confirmation procedures  with the refinement of the testing and monitoring procedures used to   assess the physiological and biomechanical demands of wheelchair sport   performance  supporting the education of high performance coaches by enabling them   to gain a better understanding of the technical variables that affect   wheelchair mobility performance
2,the centre for research into inclusion and vulnerable learners research  on dyslexia and multilingualism in schools tilly mortimore mim hutchings  and anny northcote has influenced the public policy of several local  authorities in england and of the south african association of learning  differences saaled  through which it has also impacted upon the practice  of teachers psychologists and facilitators in both countries
2,mortimore s  research on dyslexia and learning style in higher education is part of her  wider body of research in this field which has influenced the curriculum  and policies of several uk universities and has also made an impact upon  the policy and training offered by professional associations such as the  british dyslexia association bda and professional association of  teachers with spld patoss
1,the thesis of this case study is that a demonstration project  encompassing an organisational change utilising the principles that  underpinned a department of health 1993 policy for maternity care has  been influential in corroborating and establishing a philosophy for  maternity services in industrialised countries within the 21st century
0,the project provided an evidence based approach to standards and quality  of midwifery care
2,it demonstrates outcomes influencing national and  international guidelines and policies for maternity practice
0,as a result  current midwifery guidelines for the uk and other countries such as  australia new zealand the netherlands sweden and canada include  elements of continuity of care r including one to one care and case  loading informed choice for women and evidence based practice
0,research at loughborough university on twisting somersaults has had  impact in the current 2008 2013 coaching and performance of  trampolining gymnastics diving and the aerials event in freestyle  skiing
0,the findings have been adopted as the basis of coaching twisting  somersaults by coaches in these sports from many countries including the  uk netherlands canada usa australia and china
0,the improvements in  coaching and performance have changed these sports globally have  benefitted individual athletes in terms of being able to train more safely  and compete more successfully and have benefitted spectators in terms of  an enhanced spectacle in competitive events
2,adam dinham s work on religious literacy in secular contexts plays a  substantial role in challenging  and enabling policy makers educators and publics to engage with religion  and belief identity and  plurality
2,he established the religious literacy programme rlp to  address the poor quality of  conversation about religion and belief amongst policy makers and  professionals which his work  has observed
0,it began with substantial funding from hefce to research and  respond to  approaches to religion and belief in universities in the context of  extremism
0,this drew attention to  religion and belief as significant but poorly understood and addressed  identities
0,the programme  then translated findings into practice focused training which has been  extensively delivered
2,rlp  now also works with the equality and human rights commission ehrc and  the government  equalities office geo on religious literacy for employers trades  unions and service providers  following the same intentional cycle of research translated in to  training and is part of a very senior  initiative led by ehrc to review law and policy at a strategic level
0,the rlp entered in to  partnership with cambridge university in 2011 and the coexist foundation  based in london and  washington in 2012 with the goal of founding a permanent public home in a  purpose built centre  in london
0,this is being taken forward in ways described below
0,this project has made a considerable impact on the teaching of geometry  to school pupils with  visual impairment thus ultimately enhancing their teaching and learning  experience and quality of  life pupils and teachers from schools in remote villages in the states of  tamil nadu andhra  pradesh and kerala in india
0,the tactile graphic tool tgt designed as  part of this project is a  device allowing hand exploratory movement in making tactile diagrams of  graphical and  geometrical constructions and then portable digital device e g
0,digimemo  a402 or a tablet pc is  used to make these accessible as digital pictures through the interface of  a computer
0,the benefits  of the tools developed have been in assisting people with visual  impairment to overcome the  challenge of accessing graphic information contents in mathematics  including graphs geometry  and statistical representations
0,in particular the case study s impact  represents a practical  demonstration of the potential of technology assisted learning for  visually impaired students and is  aimed at enhancing their educational and workplace opportunities as well  as access to popular  media
0,this project has had significant reach beyond the academy through two  main avenues
0,through  sustained relationships with ngos faith based organisations and other  members of civil society  involved in the management of death in south africa the project has aided  in the professional  development of african staff and shaped training and facilitation on  responses to death grief and  loss
0,and through public engagement with its research on the funeral  industry  8212 including very broad  dissemination of the documentary film the price of death  8212 the project  has engaged local south  african audiences in debates around the cost of death and the  commodification of funerals
0,eyal weizman s decade long programme of research into the relation  between architecture and conflict has been formative to the establishment  of the new field of forensic architecture
2,his research based books have  been the basis for his production of influential human rights reports  several of which have been presented as evidence in international trials  and or have informed policies relating to the israel palestinian conflict
0,appointed as the director of the centre for research architecture at  goldsmiths in 2005 in 2011 he was awarded erc funding of  8364 1 2m for a  project forensic architecture on the place of architecture in  international humanitarian law this has generated spatial evidence  crucial to legal issues concerning the conflicts in areas of the world  including palestine guatemala pakistan and the yemen
2,his extensive  collaboration with international human rights organisations and the un  have meant that his work has achieved very wide reach
0,his work reached  multiple audiences through numerous public lectures and media  presentations as well as extensive exhibitions in leading cultural and  architectural institutions worldwide
1,the research of dr duncan buchan a member of the institute of clinical  exercise amp health science has led to two critically important impacts  which involve the identification of the prevalence of cardiometabolic  disease risk in youth populations and thereafter the effects of physical  activity interventions upon cardiometabolic risk in these populations
0,a  key impact has been in the evaluation of the effects of high intensity  training hit
1,the results have generated significant levels of media  publicity and interest from the health and well being community both  nationally and internationally
1,this work has significantly contributed to  the debate and awareness of the importance of physical activity for health  and well being
0,sandy hobbs and jim mckechnie have been researching the issue of young  people s i e
0,under 16 years of age involvement in employment this is  usually termed child labour or child employment
0,the goal of this research  was to establish an evidence base regarding the nature and extent of child  employment in the uk and to consider the benefits and costs of this  experience for young people
2,the impact of this research has been to raise  the level of awareness of this issue within the uk providing an evidence  base that has been used by ngos and evaluating policy and practice for  local and national government departments in the uk and the isle of man
0,in research that challenges the dichotomy of music noise drever has  investigated the properties and subjective effects of the high volumes  produced by ultrafast hand dryers finding that it is highly aversive for  vulnerable groups including people with dementia sensory impairments and  autistic spectrum disorders in some cases exacerbating their social  avoidance
0,these effects have been communicated to the public industry  professionals and policymakers through a combination of creative art  works and presentations of the research findings in varied public  settings
0,they have been widely reported in the international media via  both general interest and specialist publications and programmes
0,he has  worked closely with the uk s noise abatement society and with industrial  designers who have welcomed his input to helping them improve hand dryer  design
2,the switch of the nation s televisions to receive digital signals is  widely acknowledged as the biggest  government enforced change in british life since 1971 s decimalisation
0,jonathan freeman s  research on the human factors of digital switchover is recognised as an  essential source of  information to government industry and consumer groups including  charities such as rnib and  therefore as a key foundation in the success of the switchover
0,in  particular his research influenced  the design of easy to use tv equipment and communications about  switchover to different types of  viewer improving the experiences of millions of tv viewers in the uk and  beyond
0,professor peter smith s extensive programme of research into bullying and  the prevention of bullying  has translated into research reports and summaries for the department for  education the equality  and human rights commission ehrc  and the national children s bureau
0,these have been  disseminated as expert resources to scores of relevant organisations and  public bodies
0,the ehrc  report was used in parliament to argue for an amendment to the education  bill
0,smith chaired a europe wide funded project on cyberbullying the findings  and recommendations of  which have been presented to policymakers and educational practitioners  internationally
0,he was on  the advisory board of the anti bullying alliance working to help reduce  bullying in uk schools
0,this ics exemplifies wide reaching impact emanating from morrison s  creative outputs and his subsequent exploration of public reactions to it
0,thus he has used different genres of writing to articulate the complexity  of human relationships and emotions  8212 for example via two  critically acclaimed memoirs an account of the bulger trial and since  being at goldsmiths a novel south of the river 2007
0,numerous  readers described these books as resonating with them highlighting the  potential therapeutic benefits of reading serious literature   bibliotherapy
0,morrison explored this idea systematically in a  detailed review published as an essay in the guardian 2008
0,the  ensuing surge of public interest in bibliotherapy manifested in a  transformative expansion of the reader organisation tro  which promotes  and supports the establishment of community based reading groups
0,in the  uk these multiplied more than 5 fold over the following 3 years and there  was similar interest in australia the us denmark and germany
2,morrison  subsequently became chair of tro s board of trustees and has promoted its  activities to the public and policymakers internationally through public  presentations the media and participation in policy fora
2,research at uel has contributed to international practices of conflict  prevention through applied  performance practice as research
0,initially based on the use of culture in  post genocide rwanda it  has been extended since 2008 to applied performance practices in  indonesia kyrgyzstan and  tajikistan
0,the research has had wide ranging impacts including on  international practices of  conflict prevention public awareness and understanding of conflict  issues public access to and  participation in political processes in kyrgyzstan and tajikistan the  design and delivery of school  curricula and new extra curricula opportunities for young people  especially in kyrgyzstan  the  inspiration creation and support of new forms of artistic and social  expression particularly in  performance art  and the integration of participatory practices as a  teaching and learning method  in the uk and abroad
0,the research has also delivered local economic  benefits and improvements  in the welfare and quality of life of individuals involved in projects in  kyrgyzstan and tajikistan
0,the diversity and progression research project investigated the  particular circumstances of black and ethnic minority disabled and  lesbian gay and bisexual students to identify the specific factors that  contribute to their experiences on social work programmes
0,the research  findings have been used to inform the development of a toolkit of  resources for social work educators placement providers employers and  students to use to enhance the quality of learning experience of diverse  student groups
0,the toolkit was developed from the findings from the  research to provide guidance on ways of addressing common challenges in  the curriculum learning and teaching
1,agreed by world governments in 2000 the un s millennium development  goals established targets for global improvement of poverty incidence  education health environmental sustainability and gender equality by  2015
0,in 2008 jeff waage led a consortium of the university of london s  bloomsbury colleges in a unique project commissioned by the lancet  culminating in the lancet s publication of a monograph identifying  the mdgs shortcomings with recommendations for future goal setting
2,its  authority novel approach and timeliness made a substantial contribution  to current discourse on international development and have supported  continued research and policy engagement on this critical global policy  process
0,losing one s way in complex built environments wastes time and money and  often causes stress  and anxiety
0,the bu wayfinding research centre wrc has developed a  research driven  evidence based approach to this common problem
2,researchers have  translated wayfinding  knowledge from laboratory research on navigation and icon interpretation  to a diverse range of  private and public sector organisations frankfurt international airport  world heritage site multi national  offices hospitals
0,the method has replaced existing unreliable  navigational supports  typically based on intuition and guesswork with effective scalable  research based solutions
0,these have improved wayfinding in complex unfamiliar buildings enhancing  organisational  productivity and reducing users inconvenience distress and risk
0,the  successful delivery of the  wrc s approach proves this method works and has significant potential for  future application and  development
0,a research programme of randomised controlled trials undertaken at the  university of southampton demonstrating the efficacy of the new forest  parenting programme nfpp played a crucial role in  i influencing the  developers of clinical guidelines to recommend parent training in general  as a core part of the treatment of attention deficit hyperactivity  disorder adhd and ii establishing the nfpp in particular as a widely  employed evidence based treatment for adhd a condition estimated to  affect up to 400 000 children in the uk alone
0,as a direct result of the  trials the programme a novel therapeutic intervention that teaches  parents of preschool children with adhd how to modify their children s  behaviour and improve their self regulation has been included in the  national institute for health and clinical excellence nice and other  clinical guidelines and recommended internationally as an effective  alternative to medication which often brings only short term benefits and  is associated with a range of potentially debilitating side effects
0,the research highlighted here has had a major impact on the design of  community led planning  clp and neighbourhood planning in england since 2006 initially within  the voluntary and  community sector and subsequently on policymakers thinking
2,this has  shaped the trajectory of  policy development nationally since 2010 and influenced the way in which  local authorities and  other intermediary organizations such as the rural community action  network rcan  action in  communities in rural england acre  rural community councils rccs in  england have  approached community led planning clp and subsequently neighbourhood  planning np
0,the  work has had a significant impact on the np approach and therefore on the  public through the  2011 localism act
0,this legislation led to the supporting communities in  neighbourhood planning   scnp programme funded by communities and local government clg since  2011 to a value  of circa  163 20m overall which includes a 2013 15 tranche of  163 9 5 million
0,the case study lead  researcher parker is now co ordinating a large part of this programme  while on 80% secondment  at the royal town planning institute rtpi planning aid england pae   2012 2014
0,in the uk and the rest of europe public bodies and policymakers have  struggled to quantify  migration and make accurate population forecasts because of inconsistent  data from a variety of  disparate sources
0,the university of southampton has demonstrated how via  the use of statistical  modelling conceptual frameworks and migration modelling policymakers can  radically improve the  information they glean from the data sources at their disposal
2,the team  successfully guided the  office for national statistics ons in overhauling their methodologies  finally making them  compliant with european union eu regulations
0,the wider impact of  accurate numbers is  significant for public service provision planning and the uk economy
2,furthermore ons data  feeds into numerous areas of public policy hence the provision of  accurate estimates by  southampton researchers has significant reach and impact on such policies
2,research by the university of southampton into ageing intergenerational  relations and the life course has influenced policy debate and practice at  national and international levels highlighting the importance of adapting  social policy to take account of the changing shape of the life course
0,empirical research evidencing the impact of earlier life course events on  women s resources in later life informed the un committee on the  elimination of discrimination against women
2,other research has informed  the policy work of the european commission the un economic commission for  europe and national and local governments potentially affecting the lives  of millions of people
2,research by melanie nind of the university of southampton and her  collaborator hewett has had a national and international impact on the  practice of professionals who teach people with severe learning  disabilities
0,the intensive interaction approach is included in uk  national curriculum guidance the government s strategy for people with  learning disabilities and it is used across education psychology social  care and speech and occupational therapies
0,nind s research has shaped the  implementation of intensive interaction and provided practitioners in  eastern europe new zealand and australia with new data and concepts that  help to inform practice to enrich the lives of a vulnerable population
1,the health of people who inject illicit  drugs the formulation of harm reduction policies and the work of  associated businesses and social enterprises have all benefited from the  university s laboratory and practice research into the safety and efficacy  of materials and equipment used in needle exchange programmes
0,the  research has informed the development of safer acids for injection  preparation safer injecting paraphernalia e g  spoons and filters and  an information film which has been distributed from needle exchanges on  dvd and viewed over 50 000 times online
0,the research has led to enhanced  support and protection for injecting drug misusers and to advances in  harm reduction in the uk france and canada
0,this case study demonstrates how research at the university of bath on  athlete technique and  performance in sprinting and hurdling events has been translated back to  the end users in order to  improve their performance
0,the primary pathway to impact is via dr salo s  involvement in applied  work with virtually all top british sprinters and hurdlers and their  coaches over the last 5 years  including all those who have represented britain in major championships
0,as a consequence of  his research since 1998 dr salo has helped specific athletes to win  medals brought new insights  to coach education and practice instigated changes to routine practices  within uk athletics and  also translated his expertise to other olympic sports
2,research conducted at the university of bath has influenced policy and  practice regarding the promotion of physical activity and wellbeing in  youth
0,canadian and uk governments have revised their physical activity  guidelines and recommendations for children and adolescents based on  research co produced by staff from bath
0,in canada these revised physical  activity guidelines have been used by the not for profit organisation  participaction as the basis for multi million dollar multimedia  advertising campaign which generated more than 100 million earned media  impressions
2,these revised guidelines are also being used in the  measurement and monitoring of national trends in physical activity in  large national surveys in canada
0,in the uk revised physical activity  guidelines have been directly distributed to key stakeholders and more  broadly disseminated to the public via nhs choices and national charities  e g  british heart foundation
0,our research contributed to the  be the best you can be london 2012 initiative that is now embedded within  the national curriculum and has already been delivered to over 115 000  pupils across the uk in the first two years of the programme alone
2,the  international olympic committee used our research on physical activity  requirements in youth when addressing the general assembly of the united  nations to inform a resolution on the global prevention of  non communicable diseases
0,research carried out at the university of aberdeen has addressed  important clinical needs in neuropsychology clinical psychology
0,the work  has provided large sample normative data for psychological tests which  clinicians can use for comparison with a patient s test score
0,it has also  resulted in methods enabling them to draw inferences on individual patient  performance and methods to use existing published data for reference  purposes
0,all of these have been made available to clinical practitioners  in user friendly computer programs
0,together they have impacted directly  on the quality of care for people with neurological and psychological  conditions in the uk and worldwide as well as the training of clinical  neuropsychologists
0,the resulting claimed impact has been on healthcare professional   guidelines and training
0,practitioners have used these research findings   and tools in the conduct of their work
0,non technical aspects of clinicians performance including cognitive  errors and lack of teamwork  are a common cause of adverse events for patients
0,a series of studies at  the university of  aberdeen identified the non technical skills of operating theatre staff  and developed behavioural  rating systems for their evaluation
0,the resulting skills frameworks for  anaesthetists ants   surgeons notss and scrub practitioners splints have been adopted and  implemented by  these professional groups across the uk and elsewhere in the world
0,the resulting impact has been on healthcare professional standards   guidelines and training
0,practitioners have used these research findings and tools in the conduct   of their work
0,essex research conducted between 2009 and 2012 has used cohort studies  to investigate the sources of intergenerational social mobility in the uk
0,the results show that two variables have highly significant effects on  children s social mobility patterns the educational level of parents and  the prevalence of maternal breastfeeding
0,the cohort analysis conducted by  professor john ermisch and dr emilia del bono shows that there are strong  intergenerational correlations in educational attainment across different  cohorts of uk individuals
2,the findings have informed uk government policy  and influenced the work of a major us charitable foundation
0,analysis  conducted by a team of researchers led by del bono has demonstrated the  cognitive and socio emotional benefits of maternal breastfeeding and  shown that its uptake can be used to foster social mobility
0,these  findings have been vital to unicef uk s baby friendly initiative and have  provided evidence to demonstrate its efficacy and to justify its  continuation
0,the university of aberdeen s business school has built a strong programme  of research focussing  on managing strategic change particularly in the healthcare sector
0,using  a conceptual framework  which explores the complex interplay between organisational context  content and process the  university has completed a number of studies looking into patient safety  quality and service  redesign four of which are described here
1,because the work routinely  involves health care  stakeholders across the research pipeline from articulation of the  research problem through to  recommendations and the delivery of solutions impact is wide ranging  including changes in staff  behaviours improvements to safety and significant financial savings
0,the university of aberdeen has played a key role in designing and  analysing surveys for european  institutions to monitor and evaluate quality of life  8212 a concept adopted  as a key measure of  economic growth in europe in 2000
2,the research findings including  insights into particular  aspects of quality of life such as working life have been used by the  commissioning institutions to  stimulate debate and shape policy
0,they have also been used by individual  countries both within  the european union and further afield notably in china and rwanda
2,interactive web resources  have opened up the findings to policy makers and the general public
2,world leading research from the bradford dementia group bdg has  transformed policy and practice in dementia care by demonstrating the need  to understand the experience and perspective of people living with  dementia in order to ensure their well being
0,it has provided a model of  dementia care person centred care pcc  and an observational measure and  practice development methodology dementia care mapping dcm
1,in england  pcc and dcm are integral to the national institute for health and care  excellence nice guidelines and dcm is endorsed by the national audit  office
0,regulators use our dcm derivative the short observational  framework for inspection sofi to audit care
2,our research has wide  international reach
0,since 2008 3616 practitioners have been trained in  dcm in the uk and a further 3189 internationally
1,the issue of spiritual care is enshrined within both health and social  care policy in scotland
0,both  sectors often struggle to meet these needs
0,this impact case study relates  to two unique initiatives  arising from the research of swinton that have sought to address  this gap in knowledge and  practice
0,the kairos forum for people with intellectual or cognitive  disabilities has focused on  putting academic research into practice for issues relating to  spirituality and intellectual disabilities
0,the community chaplaincy listening project has taken chaplaincy provision  and spiritual care and  extended it into the community
1,together these initiatives have  contributed to better practice in  relation to healthcare especially relating to mental health and the  lives of people with disabilities  for the nhs churches and social care
2,a long established historian of disease and pollution in the nineteenth  century city bill luckin is also an international figure in the history  of the accidental and the origins of the risk society
0,in recent years  he has moved closer to academics and practitioners in the fields of  planning transport and mobility studies
0,the author of several books and  numerous articles bill luckin is completing a readily accessible history  of drink driving in britain aimed at road safety planners and activists  and general readers
0,the overriding concern is with what luckin calls the  social relations of mobility
0,social work is about making a positive difference to the most vulnerable  in society
1,since 2008  bournemouth university s bu research based continuing professional  development cpd  programmes have improved practice for 6 170 health and social care  professionals
0,during this  period cpd has taken place in 28 nhs trusts 96 local authorities and 39  independent voluntary  and private sector organisations
0,nurses social workers managers and  educators have all  developed professionally from the self reflective approach demonstrating  increased confidence  and improved management abilities
0,evaluations of the effectiveness of  post qualifying social work  education are scarce
1,bu s evaluative method has confirmed the value of  this cpd and its impact  on the practice of individual health and social care professionals and  their organisations
2,our research which identified effective and cost effective interventions  to help women particularly those in low income groups make informed  choices and establish and maintain breastfeeding for newborn infants has  changed health policy and practice nationally and internationally
1,the  findings have been included in national and international practice  recommendations including national institute for health and care  excellence guidelines
